,SiteNo,DateFirst,SpeciesCode,ScientificName,Q1.,Q2.,Q3.,Q4.,Q5.,Q6.,Q7.,Q8.,Q9.,Q10.,Q11.,Q12.,Q13.,Q14.,Q15.,Q16.,Q17.,Q18.,Q19.,Q20.,Q21.,Q22.,Q23.,Q24.,Q25.,Q26.,Q27.,Q28.,Q29.,Q30.
2701,ABS052,26/10/2022 0:00,3595,Opercularia diphylla,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,ABS052,26/10/2022 0:00,5698,Panicum simile,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
2703,ABS052,26/10/2022 0:00,5066,Patersonia glabrata,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,ABS052,26/10/2022 0:00,3301,Patersonia sericea,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,ABS052,26/10/2022 0:00,3303,Persoonia levis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,ABS052,26/10/2022 0:00,,Persoonia linearis,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,ABS052,26/10/2022 0:00,5463,Petrophile pedunculata,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
2708,ABS052,26/10/2022 0:00,2958,Phyllota phylicoides,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
2709,ABS052,26/10/2022 0:00,6182,Pimelea linifolia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1
2710,ABS052,26/10/2022 0:00,6182,Pomax umbellata,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
2711,ABS052,26/10/2022 0:00,5703,Poranthera ericifolia,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1
2712,ABS052,26/10/2022 0:00,2754,Ptilothrix deusta,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2713,ABS052,26/10/2022 0:00,8956,Pultenaea retusa,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
2714,ABS052,26/10/2022 0:00,3014,Rhytidosporum procumbens,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1
2715,ABS052,26/10/2022 0:00,8623,Scaevola ramosissima,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2716,ABS052,26/10/2022 0:00,3208,Stylidium graminifolium,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2717,ABS052,26/10/2022 0:00,6157,Tetratheca thymifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2718,ABS052,26/10/2022 0:00,,Unknown,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,ABS053,11/02/2022 0:00,,Acacia myrtifolia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0
2720,ABS053,11/02/2022 0:00,3834,Acacia suaveolens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
2721,ABS053,11/02/2022 0:00,3881,Acacia ulicifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2722,ABS053,11/02/2022 0:00,3893,Anisopogon avenaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2723,ABS053,11/02/2022 0:00,4749,Billardiera scandens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2724,ABS053,11/02/2022 0:00,,Corymbia gummifera,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2725,ABS053,11/02/2022 0:00,,Daviesia ulicifolia,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2726,ABS053,11/02/2022 0:00,2827,Entolasia stricta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2727,ABS053,11/02/2022 0:00,,Eucalyptus racemosa,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,ABS053,11/02/2022 0:00,4168,Glycine clandestina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2729,ABS053,11/02/2022 0:00,,Goodenia spp.,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2730,ABS053,11/02/2022 0:00,,Hakea laevipes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,ABS053,11/02/2022 0:00,,Hardenbergia violacea,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2732,ABS053,11/02/2022 0:00,,Laxmannia gracilis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2733,ABS053,11/02/2022 0:00,,Lepidosperma laterale,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1
2734,ABS053,11/02/2022 0:00,,Leptospermum polygalifolium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2735,ABS053,11/02/2022 0:00,,Logania pusilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2736,ABS053,11/02/2022 0:00,3590,Lomandra glauca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2737,ABS053,11/02/2022 0:00,6304,Lomandra gracilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2738,ABS053,11/02/2022 0:00,,Opercularia hispida,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
2739,ABS053,11/02/2022 0:00,5699,Patersonia longifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2740,ABS053,11/02/2022 0:00,3302,Patersonia sericea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2741,ABS053,11/02/2022 0:00,6305,Persoonia mollis,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2742,ABS053,11/02/2022 0:00,,Pimelea linifolia,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
2743,ABS053,11/02/2022 0:00,,Poaceae indeterminate,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,ABS053,11/02/2022 0:00,,Pomax umbellata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2745,ABS053,11/02/2022 0:00,5703,Ptilothrix deusta,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0
2746,ABS053,11/02/2022 0:00,8956,Pultenaea blakelyi,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
2747,ABS053,11/02/2022 0:00,2977,Stylidium lineare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2748,ABS053,11/02/2022 0:00,6159,Syncarpia glomulifera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2749,ABS053,11/02/2022 0:00,6688,Velleia paradoxa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
2750,ABS053,11/02/2022 0:00,3216,Xanthorrhoea spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2751,ABS054,25/10/2022 0:00,,Acacia terminalis,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2752,ABS054,25/10/2022 0:00,,Billardiera scandens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,ABS054,25/10/2022 0:00,,Caustis flexuosa,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,ABS054,25/10/2022 0:00,,Dampiera stricta,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,ABS054,25/10/2022 0:00,,Dianella caerulea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2756,ABS054,25/10/2022 0:00,,Dillwynia retorta,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,ABS054,25/10/2022 0:00,,Entolasia stricta,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
2758,ABS054,25/10/2022 0:00,,Eucalyptus racemosa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,ABS054,25/10/2022 0:00,,Eucalyptus sieberi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
2760,ABS054,25/10/2022 0:00,,Eucalyptus sparsifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2761,ABS054,25/10/2022 0:00,,Gompholobium glabratum,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,ABS054,25/10/2022 0:00,,Gonocarpus tetragynus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2763,ABS054,25/10/2022 0:00,,Goodenia heterophylla,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
2764,ABS054,25/10/2022 0:00,,Hakea dactyloides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,ABS054,25/10/2022 0:00,,Hibbertia empetrifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2766,ABS054,25/10/2022 0:00,,Hybanthus monopetalus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,ABS054,25/10/2022 0:00,,Isopogon anemonifolius,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,ABS054,25/10/2022 0:00,,Leptospermum morrisonii,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,ABS054,25/10/2022 0:00,,Leptospermum trinervium,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,ABS054,25/10/2022 0:00,,Leucopogon juniperinus,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,ABS054,25/10/2022 0:00,,Lomandra cylindrica,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2772,ABS054,25/10/2022 0:00,,Lomandra filiformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
2773,ABS054,25/10/2022 0:00,,Lomandra glauca,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0
2774,ABS054,25/10/2022 0:00,,Lomandra gracilis,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2775,ABS054,25/10/2022 0:00,,Lomandra longifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2776,ABS054,25/10/2022 0:00,2623,Lomatia silaifolia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1
2777,ABS054,25/10/2022 0:00,,Patersonia glabrata,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2778,ABS054,25/10/2022 0:00,,Patersonia sericea,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,ABS054,25/10/2022 0:00,,Phyllanthus hirtellus,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
2780,ABS054,25/10/2022 0:00,,Phyllota phylicoides,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,ABS054,25/10/2022 0:00,,Platysace linearifolia,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
2782,ABS054,25/10/2022 0:00,,Poa sieberiana,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1
2783,ABS054,25/10/2022 0:00,,Podolobium ilicifolium,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
2784,ABS054,25/10/2022 0:00,,Polyscias sambucifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2785,ABS054,25/10/2022 0:00,,Poranthera microphylla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
2786,ABS054,25/10/2022 0:00,,Pultenaea scabra,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2787,ABS054,25/10/2022 0:00,,Stylidium productum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1
2788,ABS054,25/10/2022 0:00,,Stypandra glauca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2789,ABS054,25/10/2022 0:00,,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,ABS054,25/10/2022 0:00,,Xanthosia stellata,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2791,ABS055,2/12/2022 0:00,11239,Acacia linifolia,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0
2792,ABS055,2/12/2022 0:00,3814,Acacia suaveolens,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,ABS055,2/12/2022 0:00,3881,Acacia terminalis,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2794,ABS055,2/12/2022 0:00,,Angophora bakeri,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2795,ABS055,2/12/2022 0:00,3969,Anisopogon avenaceus,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2796,ABS055,2/12/2022 0:00,4749,Austrostipa pubescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2797,ABS055,2/12/2022 0:00,9603,Billardiera scandens,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,ABS055,2/12/2022 0:00,4671,Boronia pinnata,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,ABS055,2/12/2022 0:00,5750,Bossiaea heterophylla,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2800,ABS055,2/12/2022 0:00,2780,Caesia spp.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,ABS055,2/12/2022 0:00,CAES,Cassytha glabella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2802,ABS055,2/12/2022 0:00,3467,Caustis flexuosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,ABS055,2/12/2022 0:00,2341,Conospermum longifolium,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2804,ABS055,2/12/2022 0:00,5351,Coopernookia barbata,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,ABS055,2/12/2022 0:00,3166,Corymbia eximia,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2806,ABS055,2/12/2022 0:00,,Cyathochaeta diandra,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
2807,ABS055,2/12/2022 0:00,2347,Dampiera stricta,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2808,ABS055,2/12/2022 0:00,3174,Daviesia acicularis,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,ABS055,2/12/2022 0:00,2816,Dianella caerulea,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,ABS055,2/12/2022 0:00,3540,Dillwynia floribunda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,ABS055,2/12/2022 0:00,2843,Entolasia stricta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2812,ABS055,2/12/2022 0:00,4947,Goodenia bellidifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2813,ABS055,2/12/2022 0:00,,Goodenia heterophylla,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,ABS055,2/12/2022 0:00,3190,Hibbertia acicularis,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1
2815,ABS055,2/12/2022 0:00,2526,Hibbertia aspera,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,ABS055,2/12/2022 0:00,2527,Hibbertia spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2817,ABS055,2/12/2022 0:00,HIBB,Hovea longifolia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2818,ABS055,2/12/2022 0:00,,Isopogon anemonifolius,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2819,ABS055,2/12/2022 0:00,,Lambertia formosa,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,ABS055,2/12/2022 0:00,,Lambertia formosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0
2821,ABS055,2/12/2022 0:00,5440,Leptospermum trinervium,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2822,ABS055,2/12/2022 0:00,8486,Leucopogon juniperinus,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
2823,ABS055,2/12/2022 0:00,,Lindsaea microphylla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2824,ABS055,2/12/2022 0:00,,Logania pusilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,ABS055,2/12/2022 0:00,3590,Lomandra cylindrica,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
2826,ABS055,2/12/2022 0:00,,Lomandra filiformis,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,ABS055,2/12/2022 0:00,6400,Lomandra glauca,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,ABS055,2/12/2022 0:00,6304,Lomandra multiflora,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2829,ABS055,2/12/2022 0:00,6311,Lomandra obliqua,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
2830,ABS055,2/12/2022 0:00,6312,Lomatia ilicifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
2831,ABS055,2/12/2022 0:00,5443,Monotoca scoparia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2832,ABS055,2/12/2022 0:00,2649,Persoonia linearis,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
2833,ABS055,2/12/2022 0:00,5463,Phyllanthus hirtellus,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
2834,ABS055,2/12/2022 0:00,,Phyllota phylicoides,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
2835,ABS055,2/12/2022 0:00,2958,Pimelea linifolia,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
2836,ABS055,2/12/2022 0:00,6182,Platysace ericoides,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1
2837,ABS055,2/12/2022 0:00,1143,Platysace linearifolia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2838,ABS055,2/12/2022 0:00,1145,Pomax umbellata,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2839,ABS055,2/12/2022 0:00,5703,Poranthera corymbosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2840,ABS055,2/12/2022 0:00,2753,Pultenaea scabra,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2841,ABS055,2/12/2022 0:00,3016,Scaevola ramosissima,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2842,ABS055,2/12/2022 0:00,3208,Xanthorrhoea minor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2843,ABS055,2/12/2022 0:00,,Xylomelum pyriforme,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,ABS056,28/11/2022 0:00,,Acacia obtusifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,ABS056,28/11/2022 0:00,,Acacia parramattensis,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1
2846,ABS056,28/11/2022 0:00,,Billardiera scandens,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,ABS056,28/11/2022 0:00,,Brachyscome angustifolia,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2848,ABS056,28/11/2022 0:00,,Brunoniella pumilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2849,ABS056,28/11/2022 0:00,,Corymbia eximia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,ABS056,28/11/2022 0:00,,Daviesia acicularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2851,ABS056,28/11/2022 0:00,,Daviesia squarrosa,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1
