"Genus","SH_ID","Reference","Kingdom","Phylum","Class","Order","Family","Species","guid","mbNumber","taxonomicLevel","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource","guild2","exploration_type","Ecm_lineage"
"Tomentella","SH1157271.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1140011.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1154998.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1141446.09FU","refs","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1157584.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0925553.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1138583.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1141450.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0927305.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1141458.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0925533.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0926645.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1141703.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1273164.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1177623.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0925537.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1261277.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1157198.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1141452.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0924678.09FU","refs","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella_olivaceobrunnea","1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0922371.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1155660.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0926537.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1094348.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1140500.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1132115.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1139404.09FU","refs","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0927444.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1156179.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1157260.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0926344.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
