"barcode","sample","OTU","count","resampled_count","resampled_date","kingdom","phylum","class","order","family","genus","species","n","score","SH_species","SH_gb_acc","SH_sh_acc","SH_type","identity","coverage","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource","unite_db_version","date_assigned","Tube_ID","Site","Transect","Location","mass_extracted","Note"
"SMM26T1A2",NA,"ITSall_OTUb_4120",88,35,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Atheliaceae",NA,NA,1,1,"Atheliaceae_sp","GQ268574","SH1239945.08FU","reps_singleton",0.929515418502203,0.982378854625551,"Pathotroph-Saprotroph-Symbiotroph","Ectomycorrhizal-Lichen Parasite-Lichenized-Plant Pathogen","Possible","Corticioid","NULL","Many species form ectomycorrhizal associations, often occupying a dominant position in mycorrhizal communities. Other species are pathogens of many different plants and even lichens, and one species has even been suggested to form a lichen association with cyanobacteria. Yet more species are sparse and active decomposers, and a few are aquatic (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:28:58 2021","26.1A26.2",NA,NA,NA,NA,"Part of the 26.2 samples was added to the 26.1 sample"
"SMM26T2",NA,"ITSall_OTUb_4120",25,3,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Atheliaceae",NA,NA,1,1,"Atheliaceae_sp","GQ268574","SH1239945.08FU","reps_singleton",0.929515418502203,0.982378854625551,"Pathotroph-Saprotroph-Symbiotroph","Ectomycorrhizal-Lichen Parasite-Lichenized-Plant Pathogen","Possible","Corticioid","NULL","Many species form ectomycorrhizal associations, often occupying a dominant position in mycorrhizal communities. Other species are pathogens of many different plants and even lichens, and one species has even been suggested to form a lichen association with cyanobacteria. Yet more species are sparse and active decomposers, and a few are aquatic (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:28:58 2021","26.2",NA,NA,NA,0.423,NA
"SMM26T2",NA,"ITSall_OTUj_3109",22,6,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae",NA,NA,1,1,"Pezizaceae_sp","UDB013472","SH1519402.08FU","reps",0.940860215053763,1,"Saprotroph-Symbiotroph","Dung Saprotroph-Ectomycorrhizal-Litter Saprotroph-Undefined Saprotroph","Possible","Pezizoid","NULL","Saprobic or ectomycorrhizal, on or in soil, leafmould etc., some species associated with dung or fire sites (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:17:18 2021","26.2",NA,NA,NA,0.423,NA
"SMM26T2",NA,"ITSall_OTUm_6469",37,5,"Thu Oct 24 12:39:10 2024","Fungi","Mucoromycota","Endogonomycetes","Endogonales",NA,NA,NA,12,1,"Endogone_sp","UDB0192157","SH2722168.08FU","reps",0.828,0.968,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 15:55:31 2021","26.2",NA,NA,NA,0.423,NA
"SMM26T2",NA,"ITSall_OTUj_28530",10,0,NA,"Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA,1,1,"Chaetothyriales_sp","UDB061159","SH2722265.08FU","reps",0.8,0.927272727272727,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","26.2",NA,NA,NA,0.423,NA
"SMM26T2",NA,"ITSall_OTUk_1775",22,3,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae",NA,NA,2,1,"Sebacina_sp","UDB002742","SH1215621.08FU","reps_singleton",0.924623115577889,0.994974874371859,"Symbiotroph","Ectomycorrhizal","Probable","Coralloid","NULL","Terrestrial forming mycorrhizas with a wide range of plants including orchids, Ericaceae and liverworts as well as ectomycorrhizas with conifers and angiosperm trees (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:44 2021","26.2",NA,NA,NA,0.423,NA
"SMM26T2",NA,"ITSall_OTUj_4342",11,1,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,3,1,"Helotiales_sp","KC222813","SH1172238.08FU","reps_singleton",0.950704225352113,0.992957746478873,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","26.2",NA,NA,NA,0.423,NA
"SMM26T2",NA,"ITSall_OTUj_17732",22,3,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA,1,1,"Chaetothyriales_sp","UDB061159","SH2722265.08FU","reps",0.798816568047337,0.958579881656805,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","26.2",NA,NA,NA,0.423,NA
"SMM26T2",NA,"ITSall_OTUd_8147",16,2,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,3,1,"Pleosporales_sp","KX909018","SH1157385.08FU","reps_singleton",0.956521739130435,1,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","26.2",NA,NA,NA,0.423,NA
"SMM26T2",NA,"ITSall_OTUj_3543",17,3,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae",NA,NA,1,1,"Ascomycota_sp","KJ188685","SH1237761.08FU","reps_singleton",0.920529801324503,1,"Pathotroph-Saprotroph","Plant Pathogen-Plant Saprotroph","Probable","Microfungus","NULL","Saprobic or parasitic on herbaceous and woody material (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:44 2021","26.2",NA,NA,NA,0.423,NA
"SMM31T1",NA,"ITSall_OTUm_13333",16,2,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae",NA,NA,1,1,"Pezizaceae_sp","GQ231749","SH1146209.08FU","reps_singleton",0.936170212765957,0.99468085106383,"Saprotroph-Symbiotroph","Dung Saprotroph-Ectomycorrhizal-Litter Saprotroph-Undefined Saprotroph","Possible","Pezizoid","NULL","Saprobic or ectomycorrhizal, on or in soil, leafmould etc., some species associated with dung or fire sites (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 15:55:31 2021","31.1",NA,NA,NA,0.18,NA
"SMM34T2",NA,"ITSall_OTUm_3075",58,1,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA,3,1,"Chaetothyriales_sp","UDB061159","SH2722265.08FU","reps",0.753012048192771,0.867469879518072,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 15:55:31 2021","34.2",NA,NA,NA,0.404,NA
"SMM34T2",NA,"ITSall_OTUi_1625",23,0,NA,"Fungi","Ascomycota","Dothideomycetes","Dothideales",NA,NA,NA,1,1,"Fungi_sp","MF976732","SH1168367.08FU","reps_singleton",0.906976744186046,0.970930232558139,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","34.2",NA,NA,NA,0.404,NA
"SMM7T2",NA,"ITSall_OTUn_3174",24,2,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Thelephorales",NA,NA,NA,44,1,"Thelephoraceae_sp","UDB0122421","SH2727432.08FU","reps",0.887387387387387,0.981981981981982,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","7.2",NA,NA,NA,0.445,NA
"SMM8T1",NA,"ITSall_OTUn_3174",94,4,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Thelephorales",NA,NA,NA,44,1,"Thelephoraceae_sp","UDB0122421","SH2727432.08FU","reps",0.887387387387387,0.981981981981982,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","8.1",NA,NA,NA,0.208,NA
"SMM5T1",NA,"ITSall_OTUj_4493",23,1,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,7,1,"Inocybe_sp","KY462407","SH1239085.08FU","reps_singleton",0.733009708737864,0.757281553398058,"Pathotroph-Saprotroph-Symbiotroph","Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph","Possible","Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast","NULL","Mushrooms and toadstools, Gill fungi, Agarics... lignicolous, sometimes muscicolous or fungicolous, saprobic, mycorrhizal, rarely parasitic on plants or fungi (Kirk et al. 2008)","Kirk PM et al. 2008. Dictionary of the Fungi. Tenth Edition. CAB International, Wallingford (ISBN: 978-0851998268)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:44 2021","5.1",NA,NA,NA,0.471,NA
"SMM7T2",NA,"ITSall_OTUj_4493",88,11,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,7,1,"Inocybe_sp","KY462407","SH1239085.08FU","reps_singleton",0.733009708737864,0.757281553398058,"Pathotroph-Saprotroph-Symbiotroph","Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph","Possible","Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast","NULL","Mushrooms and toadstools, Gill fungi, Agarics... lignicolous, sometimes muscicolous or fungicolous, saprobic, mycorrhizal, rarely parasitic on plants or fungi (Kirk et al. 2008)","Kirk PM et al. 2008. Dictionary of the Fungi. Tenth Edition. CAB International, Wallingford (ISBN: 978-0851998268)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:44 2021","7.2",NA,NA,NA,0.445,NA
"SMM34T1",NA,"ITSall_OTUn_1608",95,3,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae",NA,NA,1,1,"Alutaceodontia_alutacea","DQ340340","SH1651040.08FU","refs",0.923913043478261,0.934782608695652,"Saprotroph","Wood Saprotroph","Probable","Corticioid","White Rot","Saprobic, causing white rot of standing and fallen wood of coniferous and broadleaved trees, rarely on herbaceous stems (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","34.1",NA,NA,NA,0.406,NA
"SMM31T1",NA,"ITSall_OTUn_8747",20,6,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Cryptococcus","Cryptococcus_longus",1,1,"Cryptococcus_longus","GQ219830","SH1514264.08FU","reps",1,1,"Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Epiphyte-Undefined Saprotroph","Possible","Dimorphic Yeast","NULL","NULL","Andrews JH, et al. 1983. Phytopathology 73:228-234 ((https://doi.org/10.1094/Phyto-73-228)); Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491)","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","31.1",NA,NA,NA,0.18,NA
"SMM7T2",NA,"ITSall_OTUn_8747",59,4,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Cryptococcus","Cryptococcus_longus",1,1,"Cryptococcus_longus","GQ219830","SH1514264.08FU","reps",1,1,"Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Epiphyte-Undefined Saprotroph","Possible","Dimorphic Yeast","NULL","NULL","Andrews JH, et al. 1983. Phytopathology 73:228-234 ((https://doi.org/10.1094/Phyto-73-228)); Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491)","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","7.2",NA,NA,NA,0.445,NA
"SMM8T1",NA,"ITSall_OTUj_382",41,2,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Cantharellales",NA,NA,NA,14,1,"Clavulina_sp","UDB002700","SH1209708.08FU","reps_singleton",0.899193548387097,0.979838709677419,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:28:58 2021","8.1",NA,NA,NA,0.208,NA
"SMM8T1",NA,"ITSall_OTUj_4607",36,3,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Boletales",NA,NA,NA,6,1,"Boletaceae_sp","UDB013244","SH1183597.08FU","reps_singleton",0.891428571428571,0.991428571428571,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","8.1",NA,NA,NA,0.208,NA
"SMM5T1",NA,"ITSall_OTUm_355",97,3,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella",NA,1,1,"Tomentella_sp","MH930375","SH2594176.08FU","reps_singleton",0.972727272727273,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 15:55:31 2021","5.1",NA,NA,NA,0.471,NA
"SMM8T1",NA,"ITSall_OTUj_150",25,0,NA,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe",NA,1,1,"Inocybe_sp","KP308786","SH1183846.08FU","reps_singleton",0.96551724137931,0.982758620689655,"Symbiotroph","Ectomycorrhizal","Highly Probable","Agaricoid","NULL","Sensu stricto (Matheny 2009).","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Matheny PB. 2009. McIlvainea 18:11-21 ((https://namyco.org/docs/3_Matheny.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:28:58 2021","8.1",NA,NA,NA,0.208,NA
"SMM11T1",NA,"ITSall_OTUn_2128",33,3,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,5,1,"Agaricales_sp","UDB0329959","SH2721635.08FU","reps",0.914893617021277,0.953900709219858,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","11.1",NA,NA,NA,0.362,NA
"SMM31T2",NA,"ITSall_OTUn_2128",16,6,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,5,1,"Agaricales_sp","UDB0329959","SH2721635.08FU","reps",0.914893617021277,0.953900709219858,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","31.2",NA,NA,NA,0.45,NA
"SMM34T1",NA,"ITSall_OTUn_2128",23,1,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,5,1,"Agaricales_sp","UDB0329959","SH2721635.08FU","reps",0.914893617021277,0.953900709219858,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","34.1",NA,NA,NA,0.406,NA
"SMM49T2",NA,"ITSall_OTUn_2128",13,0,NA,"Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,5,1,"Agaricales_sp","UDB0329959","SH2721635.08FU","reps",0.914893617021277,0.953900709219858,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","49.2",NA,NA,NA,0.536,NA
"SMM7T1",NA,"ITSall_OTUn_2128",15,5,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,5,1,"Agaricales_sp","UDB0329959","SH2721635.08FU","reps",0.914893617021277,0.953900709219858,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","7.1",NA,NA,NA,0.249,NA
"SMM34T1",NA,"ITSall_OTUn_2812",24,0,NA,"Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,41,0.976190476190476,"Neopaucispora_rosae-ecae","MG828924","SH1724370.08FU","refs_singleton",0.872611464968153,0.961783439490446,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","34.1",NA,NA,NA,0.406,NA
"SMM7T1",NA,"ITSall_OTUn_2812",21,7,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,41,0.976190476190476,"Neopaucispora_rosae-ecae","MG828924","SH1724370.08FU","refs_singleton",0.872611464968153,0.961783439490446,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","7.1",NA,NA,NA,0.249,NA
"SMM10T2",NA,"ITSall_OTUn_686",81,21,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,7,0.875,"Humaria_sp","UDB0558702","SH2616290.08FU","reps_singleton",0.835227272727273,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","10.2",NA,NA,NA,0.398,NA
"SMM26T2",NA,"ITSall_OTUn_686",32,4,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,7,0.875,"Humaria_sp","UDB0558702","SH2616290.08FU","reps_singleton",0.835227272727273,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","26.2",NA,NA,NA,0.423,NA
"SMM31T1",NA,"ITSall_OTUn_686",11,2,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,7,0.875,"Humaria_sp","UDB0558702","SH2616290.08FU","reps_singleton",0.835227272727273,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","31.1",NA,NA,NA,0.18,NA
"SMM31T2",NA,"ITSall_OTUn_686",36,4,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,7,0.875,"Humaria_sp","UDB0558702","SH2616290.08FU","reps_singleton",0.835227272727273,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","31.2",NA,NA,NA,0.45,NA
"SMM34T1",NA,"ITSall_OTUn_686",27,1,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,7,0.875,"Humaria_sp","UDB0558702","SH2616290.08FU","reps_singleton",0.835227272727273,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","34.1",NA,NA,NA,0.406,NA
"SMM34T2",NA,"ITSall_OTUn_686",28,0,NA,"Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,7,0.875,"Humaria_sp","UDB0558702","SH2616290.08FU","reps_singleton",0.835227272727273,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","34.2",NA,NA,NA,0.404,NA
"SMM49T2",NA,"ITSall_OTUn_686",91,0,NA,"Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,7,0.875,"Humaria_sp","UDB0558702","SH2616290.08FU","reps_singleton",0.835227272727273,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","49.2",NA,NA,NA,0.536,NA
"SMM56T1",NA,"ITSall_OTUn_686",71,3,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,7,0.875,"Humaria_sp","UDB0558702","SH2616290.08FU","reps_singleton",0.835227272727273,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","56.1",NA,NA,NA,NA,NA
"SMM5T1",NA,"ITSall_OTUn_686",30,0,NA,"Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,7,0.875,"Humaria_sp","UDB0558702","SH2616290.08FU","reps_singleton",0.835227272727273,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","5.1",NA,NA,NA,0.471,NA
"SMM7T1",NA,"ITSall_OTUn_686",85,15,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,7,0.875,"Humaria_sp","UDB0558702","SH2616290.08FU","reps_singleton",0.835227272727273,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","7.1",NA,NA,NA,0.249,NA
"SMM7T2",NA,"ITSall_OTUn_686",23,1,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,7,0.875,"Humaria_sp","UDB0558702","SH2616290.08FU","reps_singleton",0.835227272727273,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","7.2",NA,NA,NA,0.445,NA
"SMM8T1",NA,"ITSall_OTUn_686",50,2,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,7,0.875,"Humaria_sp","UDB0558702","SH2616290.08FU","reps_singleton",0.835227272727273,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","8.1",NA,NA,NA,0.208,NA
"SMM10T2",NA,"ITSall_OTUn_1016",26,4,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum_magnisporum",1,1,"Colletotrichum_magnisporum","KF687718","SH1543718.08FU","refs",0.987179487179487,1,"Pathotroph-Symbiotroph","Endophyte-Plant Pathogen","Probable","Microfungus","NULL","NULL","Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","10.2",NA,NA,NA,0.398,NA
"SMM11T1",NA,"ITSall_OTUn_1016",22,2,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum_magnisporum",1,1,"Colletotrichum_magnisporum","KF687718","SH1543718.08FU","refs",0.987179487179487,1,"Pathotroph-Symbiotroph","Endophyte-Plant Pathogen","Probable","Microfungus","NULL","NULL","Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","11.1",NA,NA,NA,0.362,NA
"SMM26T1A2",NA,"ITSall_OTUn_1016",24,4,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum_magnisporum",1,1,"Colletotrichum_magnisporum","KF687718","SH1543718.08FU","refs",0.987179487179487,1,"Pathotroph-Symbiotroph","Endophyte-Plant Pathogen","Probable","Microfungus","NULL","NULL","Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","26.1A26.2",NA,NA,NA,NA,"Part of the 26.2 samples was added to the 26.1 sample"
"SMM31T1",NA,"ITSall_OTUn_1016",17,4,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum_magnisporum",1,1,"Colletotrichum_magnisporum","KF687718","SH1543718.08FU","refs",0.987179487179487,1,"Pathotroph-Symbiotroph","Endophyte-Plant Pathogen","Probable","Microfungus","NULL","NULL","Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","31.1",NA,NA,NA,0.18,NA
