"OTU","kingdom","phylum","class","order","family","genus","species","n","score","SH_species","SH_gb_acc","SH_sh_acc","SH_type","identity","coverage","trophicMode","guild"
"ITSall_OTUn_98","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae",NA,NA,1,1,"Bjerkandera_sp","JF691224","SH1176670.08FU","reps_singleton",0.917127071823204,0.977900552486188,NA,NA
"ITSall_OTUn_10336","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,29,1,"Herpotrichiellaceae_sp","UDB0692925","SH2748220.08FU","reps",0.778443113772455,0.868263473053892,NA,NA
"ITSall_OTUn_1805","Fungi","Ascomycota","Sordariomycetes","Xenospadicoidales",NA,NA,NA,1,1,"Calyptosphaeria_sp","KY931775","SH1526119.08FU","reps",0.827956989247312,0.962365591397849,NA,NA
"ITSall_OTUn_7785","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellales_fam_Incertae_sedis","Kwoniella",NA,2,1,"Kwoniella_botswanensis","HF545756","SH2107064.08FU","refs",0.978835978835979,1,NA,NA
"ITSall_OTUn_3501","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,9,0.9,"Chaetothyriales_sp","MN065482","SH2595935.08FU","reps_singleton",0.941176470588235,0.976470588235294,NA,NA
"ITSall_OTUn_6006","Fungi","Basidiomycota",NA,NA,NA,NA,NA,7,1,"Sporidiobolales_sp","JN890288","SH1246337.08FU","reps_singleton",0.764102564102564,0.887179487179487,NA,NA
"ITSall_OTUn_10337","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA,2,1,"Antrodia_serialis","MK343497","SH2596001.08FU","reps_singleton",0.862068965517241,0.950738916256158,NA,NA
"ITSall_OTUn_9245","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,5,1,"Tulasnellaceae_sp","MG707374","SH3565574.08FU","reps_singleton",0.844444444444444,0.938888888888889,NA,NA
"ITSall_OTUn_7002","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis",NA,NA,NA,6,0.857142857142857,"Colacogloea_retinophila","AF444624","SH1522430.08FU","reps",0.766519823788546,0.859030837004405,NA,NA
"ITSall_OTUn_3220","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA,30,0.882352941176471,"Xylariales_sp","HQ823751","SH1572202.08FU","reps",0.941935483870968,0.987096774193548,NA,NA
"ITSall_OTUn_2928","Fungi","Basidiomycota",NA,NA,NA,NA,NA,7,1,"Serendipita_sp","FN663810","SH1974695.08FU","refs",0.54950495049505,0.688118811881188,NA,NA
"ITSall_OTUn_2060","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis",NA,NA,NA,13,0.8125,"Colacogloea_sp","KY305140","SH1155391.08FU","reps_singleton",0.864628820960699,0.973799126637555,NA,NA
"ITSall_OTUn_6905","Fungi","Basidiomycota","Agaricomycetes","Gloeophyllales",NA,NA,NA,20,0.952380952380952,"Neolentinus_lepideus","MH930925","SH2591794.08FU","reps_singleton",0.89,0.985,NA,NA
"ITSall_OTUn_4132","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Piskurozyma",NA,1,1,"Fungi_sp","UDB0477698","SH2741951.08FU","reps",0.991416309012876,1,NA,NA
"ITSall_OTUn_2237","Fungi","Ascomycota","Orbiliomycetes","Orbiliales",NA,NA,NA,1,1,"Orbiliales_sp","UDB0627885","SH2742725.08FU","reps",0.751515151515151,0.806060606060606,NA,NA
"ITSall_OTUn_3528","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,16,0.888888888888889,"Capnodiales_sp","UDB0169846","SH1627172.08FU","reps",0.901234567901235,0.993827160493827,NA,NA
"ITSall_OTUn_9244","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae",NA,NA,2,1,"Clavulinaceae_sp","UDB0632421","SH2742121.08FU","reps",0.922077922077922,0.926406926406926,NA,NA
"ITSall_OTUn_7372","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,22,1,"Exophiala_dermatitidis","KU664378","SH1556916.08FU","reps",0.883977900552486,0.889502762430939,NA,NA
"ITSall_OTUn_4768","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA,4,0.8,"Polyporales_sp","KP963602","SH1191585.08FU","reps_singleton",0.747619047619048,0.795238095238095,NA,NA
"ITSall_OTUn_3902","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiomycetes_ord_Incertae_sedis",NA,NA,NA,3,0.6,"Cystobasidiomycetes_sp","KU948765","SH1214306.08FU","reps_singleton",0.812182741116751,0.908629441624365,NA,NA
"ITSall_OTUn_5225","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,22,1,"Pleosporales_sp","FJ554134","SH1142536.08FU","reps_singleton",0.993548387096774,1,NA,NA
"ITSall_OTUn_306","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,2,0.666666666666667,"Ascomycota_sp","UDB0767604","SH1514481.08FU","reps",0.904761904761905,0.988095238095238,NA,NA
"ITSall_OTUn_3661","Fungi","Ascomycota",NA,NA,NA,NA,NA,1,1,"Orbiliaceae_sp","JX545198","SH1151005.08FU","reps_singleton",0.64622641509434,0.778301886792453,NA,NA
"ITSall_OTUn_9243","Fungi","Ascomycota","Dothideomycetes","Tubeufiales",NA,NA,NA,3,1,"Acanthostigmina_sp","KF301526","SH2589225.08FU","reps_singleton",0.537974683544304,0.537974683544304,NA,NA
"ITSall_OTUn_11818","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae",NA,NA,6,1,"Geminibasidium_sp","UDB0756195","SH1563156.08FU","reps",0.948275862068966,0.974137931034483,NA,NA
"ITSall_OTUn_2530","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellales_fam_Incertae_sedis","Kwoniella",NA,4,1,"Kwoniella_bestiolae","AY917101","SH1650409.08FU","refs",0.983957219251337,0.994652406417112,NA,NA
"ITSall_OTUn_8898","Fungi","Ascomycota","Sordariomycetes","Diaporthales",NA,NA,NA,48,0.979591836734694,"Marsupiomyces_quercinus","MF190117","SH1596974.08FU","refs",0.891566265060241,0.963855421686747,NA,NA
"ITSall_OTUn_804","Fungi","Basidiomycota","Agaricomycetes","Auriculariales",NA,NA,NA,1,1,"Auriculariales_sp","MG018056","SH1150181.08FU","reps_singleton",0.918032786885246,0.994535519125683,NA,NA
"ITSall_OTUn_1192","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetales_fam_Incertae_sedis",NA,NA,2,1,"Peniophorella_rude","KY449382","SH1192082.08FU","reps_singleton",0.933333333333333,0.995238095238095,NA,NA
"ITSall_OTUn_9246","Fungi","Ascomycota","Sordariomycetes","Xenospadicoidales",NA,NA,NA,1,1,"Neospadicoides_aquatica","MK828700","SH2710442.08FU","reps",0.795031055900621,0.975155279503106,NA,NA
"ITSall_OTUn_5870","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,28,0.96551724137931,"Chaetothyriales_sp","MN218810","SH2714890.08FU","reps",0.879310344827586,0.982758620689655,NA,NA
"ITSall_OTUn_5059","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae",NA,NA,9,0.9,"Exidia_uvapassa","DQ241776","SH1561152.08FU","refs",0.936507936507937,1,NA,NA
"ITSall_OTUn_8746","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,NA,NA,4,0.8,"Hyphoderma_sp","MH281864","SH1146008.08FU","reps_singleton",0.8,0.906976744186046,NA,NA
"ITSall_OTUn_12183","Fungi","Mucoromycota","Umbelopsidomycetes",NA,NA,NA,NA,9,0.75,"GS23_sp","AB846970","SH1183243.08FU","reps_singleton",0.719806763285024,0.806763285024155,NA,NA
"ITSall_OTUn_4340","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA,13,0.8125,"Pestalotiopsis_sp","AB297798","SH1562715.08FU","reps",0.862275449101796,0.910179640718563,NA,NA
"ITSall_OTUn_6511","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,14,1,"Cladophialophora_sp","HQ436072","SH1160314.08FU","reps_singleton",0.822857142857143,0.885714285714286,NA,NA
"ITSall_OTUn_3592","Fungi","Ascomycota","Pezizomycetes","Pezizales",NA,NA,NA,1,1,"Agaricomycetes_sp","UDB071097","SH2723442.08FU","reps",0.862857142857143,0.982857142857143,NA,NA
"ITSall_OTUn_2687","Fungi","Basidiomycota",NA,NA,NA,NA,NA,3,1,"Agaricostilbales_sp","UDB0306935","SH2727690.08FU","reps",0.724137931034483,0.847290640394089,NA,NA
"ITSall_OTUn_4022","Fungi","Basidiomycota",NA,NA,NA,NA,NA,1,1,"Cystobasidiomycetes_sp","MN654834","SH3567175.08FU","reps_singleton",0.59375,0.665178571428571,NA,NA
"ITSall_OTUn_881","Fungi","Ascomycota","Sordariomycetes","Xenospadicoidales",NA,NA,NA,2,1,"Neospadicoides_aquatica","MK828700","SH2710442.08FU","reps",0.807453416149068,0.993788819875776,NA,NA
"ITSall_OTUn_5296","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,4,1,"Xylariales_sp","UDB0127199","SH2727340.08FU","reps",0.963855421686747,0.987951807228916,NA,NA
"ITSall_OTUn_302","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,1,1,"Mycenaceae_sp","HQ212029","SH1601709.08FU","reps",0.784313725490196,0.877450980392157,NA,NA
"ITSall_OTUn_3714","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Phaeotremellaceae",NA,NA,2,0.666666666666667,"Cryptococcus_sp","UDB0630940","SH1526045.08FU","reps",0.907407407407407,1,NA,NA
"ITSall_OTUn_4728","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA,31,0.939393939393939,"Phlebiporia_sp","MK656318","SH3566763.08FU","reps_singleton",0.943877551020408,0.979591836734694,NA,NA
"ITSall_OTUn_4834","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,21,0.954545454545455,"Pleosporales_sp","FJ554134","SH1142536.08FU","reps_singleton",0.903225806451613,1,NA,NA
"ITSall_OTUn_853","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,12,0.8,"Fungi_sp","LC520178","SH3567294.08FU","reps_singleton",0.867052023121387,0.959537572254335,NA,NA
"ITSall_OTUn_8897","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,1,1,"Inocybe_asterospora","HM060326","SH1645685.08FU","reps",0.751445086705202,0.774566473988439,NA,NA
"ITSall_OTUn_4444","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,5,1,"Agaricales_sp","AY641466","SH1522391.08FU","reps",0.868421052631579,0.977443609022556,NA,NA
"ITSall_OTUn_9056","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis",NA,NA,NA,10,0.714285714285714,"Colacogloea_diffluens","AF444533","SH1522644.08FU","refs",0.834080717488789,0.95067264573991,NA,NA
"ITSall_OTUn_1177","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,1,1,"Auriculariales_sp","GU054160","SH1240062.08FU","reps_singleton",0.73568281938326,0.872246696035242,NA,NA
"ITSall_OTUn_6382","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae",NA,NA,8,1,"Serendipitaceae_sp","MG707410","SH3590707.08FU","reps",0.955665024630542,0.980295566502463,NA,NA
"ITSall_OTUn_9247","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA,1,1,"Bjerkandera_sp","JF691224","SH1176670.08FU","reps_singleton",0.834254143646409,0.972375690607735,NA,NA
"ITSall_OTUn_198","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae",NA,NA,2,1,"Serendipitaceae_sp","MN699301","SH3565834.08FU","reps_singleton",0.938775510204082,0.994897959183674,NA,NA
"ITSall_OTUn_2635","Fungi","Ascomycota","Sordariomycetes","Xenospadicoidales","Xenospadicoidaceae",NA,NA,2,1,"Neospadicoides_aquatica","MK828700","SH2710442.08FU","reps",0.90625,1,NA,NA
"ITSall_OTUn_3575","Fungi","Basidiomycota","Cystobasidiomycetes",NA,NA,NA,NA,3,1,"Fungi_sp","MT237122","SH3568614.08FU","reps_singleton",0.703703703703704,0.828703703703704,NA,NA
"ITSall_OTUn_9248","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,NA,NA,1,1,"Peniophorella_praetermissa","UDB0117988","SH1510283.08FU","reps",0.822660098522167,0.83743842364532,NA,NA
"ITSall_OTUn_4561","Fungi","Ascomycota","Leotiomycetes","Rhytismatales",NA,NA,NA,1,1,"Leotiomycetes_sp","MK305901","SH2591855.08FU","reps_singleton",0.753164556962025,0.879746835443038,NA,NA
"ITSall_OTUn_5102","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae",NA,NA,13,1,"Talaromyces_sp","GU973744","SH1516192.08FU","reps",0.938650306748466,0.98159509202454,NA,NA
"ITSall_OTUn_9249","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,NA,NA,2,1,"Peniophorella_praetermissa","UDB0117988","SH1510283.08FU","reps",0.889423076923077,0.908653846153846,NA,NA
"ITSall_OTUn_10896","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Curvibasidium",NA,4,0.8,"Curvibasidium_pallidicorallinum","KY102982","SH2579057.08FU","refs",0.985981308411215,1,NA,NA
"ITSall_OTUn_11197","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA,4,1,"Spadicoides_sp","UDB0417688","SH1507945.08FU","reps",0.893617021276596,0.984042553191489,NA,NA
"ITSall_OTUn_11198","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,1,1,"Paecilomyces_sp","MK019021","SH2713888.08FU","reps",0.838509316770186,0.894409937888199,NA,NA
"ITSall_OTUn_9058","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,28,0.96551724137931,"Chaetothyriales_sp","KF675713","SH1529786.08FU","reps",0.875,0.946428571428571,NA,NA
"ITSall_OTUn_4836","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae",NA,NA,7,1,"Fungi_sp","JX136420","SH1546314.08FU","reps",0.995,1,NA,NA
"ITSall_OTUn_8463","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae",NA,NA,18,0.947368421052632,"Phlebia_subserialis","JQ312172","SH1573671.08FU","reps",0.920398009950249,0.980099502487562,NA,NA
"ITSall_OTUn_9421","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,4,0.8,"Sordariales_sp","UDB0481620","SH2741232.08FU","reps",0.927710843373494,0.993975903614458,NA,NA
"ITSall_OTUn_8011","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae",NA,NA,1,1,"Hormonema_macrosporum","AJ244247","SH1515061.08FU","refs",0.91304347826087,1,NA,NA
"ITSall_OTUn_2657","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,29,0.966666666666667,"Chaetothyriales_sp","KC222744","SH1246450.08FU","reps_singleton",0.900552486187845,0.966850828729282,NA,NA
"ITSall_OTUn_4041","Fungi","Mucoromycota","Endogonomycetes",NA,NA,NA,NA,7,1,"Endogonales_sp","JF414169","SH1648767.08FU","reps",0.823275862068966,0.961206896551724,NA,NA
"ITSall_OTUn_3817","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,5,1,"Fonsecaea_sp","MH971242","SH2708864.08FU","reps",0.821989528795812,0.895287958115183,NA,NA
"ITSall_OTUn_8464","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Dothiora",NA,11,0.733333333333333,"Coniozyma_leucospermi","KU325222","SH1171347.08FU","reps_singleton",0.993788819875776,1,NA,NA
"ITSall_OTUn_11200","Fungi","Ascomycota","Orbiliomycetes","Orbiliales",NA,NA,NA,5,1,"Orbilia_eucalypti","MG742397","SH2593102.08FU","reps_singleton",0.897727272727273,0.982954545454545,NA,NA
"ITSall_OTUn_456","Fungi","Basidiomycota",NA,NA,NA,NA,NA,2,1,"Hygrocybe_ingrata","KF381525","SH1181074.08FU","reps_singleton",0.709183673469388,0.775510204081633,NA,NA
"ITSall_OTUn_8151","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae",NA,NA,1,1,"Bjerkandera_sp","JF691224","SH1176670.08FU","reps_singleton",0.911111111111111,0.983333333333333,NA,NA
"ITSall_OTUn_1185","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,7,1,"Callistosporium_pinicola","MN017521","SH1518507.08FU","reps",0.780612244897959,0.887755102040816,NA,NA
"ITSall_OTUn_10114","Fungi","Ascomycota","Sordariomycetes","Coniochaetales",NA,NA,NA,23,1,"Coniochaetales_sp","JQ761539","SH1234521.08FU","reps_singleton",0.845161290322581,0.92258064516129,NA,NA
"ITSall_OTUn_9866","Fungi","Ascomycota",NA,NA,NA,NA,NA,12,0.923076923076923,"Leotiomycetes_sp","MK305901","SH2591855.08FU","reps_singleton",0.777070063694268,0.878980891719745,NA,NA
"ITSall_OTUn_2382","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales",NA,NA,NA,1,1,"GS23_sp","AB846969","SH1156718.08FU","reps_singleton",0.884816753926702,0.93717277486911,NA,NA
"ITSall_OTUn_12186","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae",NA,NA,3,1,"Talaromyces_purpureus","UDB0754776","SH1516194.08FU","reps",0.914634146341463,0.981707317073171,NA,NA
"ITSall_OTUn_9425","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,3,0.6,"Sordariales_sp","FJ882007","SH1514482.08FU","reps",0.881987577639752,1,NA,NA
"ITSall_OTUn_11517","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,2,1,"Sordariales_sp","UDB0156214","SH2721141.08FU","reps",0.910828025477707,0.993630573248408,NA,NA
"ITSall_OTUn_10338","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA,16,1,"Hypoxylon_sp","KM052716","SH1507933.08FU","refs",0.813664596273292,0.894409937888199,NA,NA
"ITSall_OTUn_11202","Fungi","Ascomycota",NA,NA,NA,NA,NA,3,1,"Togniniaceae_sp","JN889893","SH1237716.08FU","reps_singleton",0.728915662650602,0.885542168674699,NA,NA
"ITSall_OTUn_10604","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Jianyuniaceae",NA,NA,1,1,"Jianyunia_sp","MH595262","SH3234325.08FU","reps_singleton",0.945812807881773,0.985221674876847,NA,NA
"ITSall_OTUn_8012","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiomycetes_ord_Incertae_sedis",NA,NA,NA,12,0.521739130434783,"Fungi_sp","KF800515","SH1613545.08FU","reps",0.98469387755102,1,NA,NA
"ITSall_OTUn_3662","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae",NA,NA,1,1,"Stypella_grilletii","UDB0283059","SH2706032.08FU","reps",0.905579399141631,0.974248927038627,NA,NA
"ITSall_OTUn_6187","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Paradictyoarthrinium",NA,2,1,"Paradictyoarthrinium_hydei","MG747498","SH1551396.08FU","refs",0.974358974358974,1,NA,NA
"ITSall_OTUn_2621","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,2,1,"Sordariales_sp","UDB090985","SH2723555.08FU","reps",0.790123456790123,0.895061728395062,NA,NA
"ITSall_OTUn_2608","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,5,0.714285714285714,"Myriangiales_sp","UDB0105020","SH2726335.08FU","reps",0.920245398773006,0.957055214723926,NA,NA
"ITSall_OTUn_12187","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,12,1,"Fungi_sp","MF971861","SH1188964.08FU","reps_singleton",0.864130434782609,0.918478260869565,NA,NA
"ITSall_OTUn_8153","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Hamamotoa",NA,2,1,"Hamamotoa_singularis","AB038110","SH1561812.08FU","refs",0.966183574879227,1,NA,NA
"ITSall_OTUn_8465","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae",NA,NA,2,1,"Heterocephalacria_sp","MK307721","SH2593189.08FU","reps_singleton",0.92511013215859,0.995594713656388,NA,NA
"ITSall_OTUn_5556","Fungi","Chytridiomycota","Rhizophydiomycetes",NA,NA,NA,NA,1,1,"Rhizophydiales_sp","UDB0604348","SH2743388.08FU","reps",0.9375,1,NA,NA
"ITSall_OTUn_587","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,1,1,"Exophiala_sp","HM240839","SH1529797.08FU","reps",0.644230769230769,0.716346153846154,NA,NA
"ITSall_OTUn_55","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA,19,1,"Hypoxylon_sp","FN252444","SH1246326.08FU","refs_singleton",0.850931677018634,0.906832298136646,NA,NA
"ITSall_OTUn_657","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae",NA,NA,2,1,"Trechisporales_sp","LC436083","SH1555072.08FU","reps",0.995169082125604,1,NA,NA
"ITSall_OTUn_8009","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,17,0.80952380952381,"Phaeococcomyces_sp","KX147848","SH1573474.08FU","reps",0.734567901234568,0.746913580246914,NA,NA
"ITSall_OTUn_1827","Fungi","Mucoromycota","Endogonomycetes",NA,NA,NA,NA,2,1,"Endogonales_sp","KY462475","SH1150009.08FU","reps_singleton",0.901785714285714,0.973214285714286,NA,NA
"ITSall_OTUn_5135","Fungi","Basidiomycota","Dacrymycetes","Dacrymycetales",NA,NA,NA,2,1,"Calocera_pedicellata","LC131416","SH2703273.08FU","refs",0.871165644171779,0.94478527607362,NA,NA
"ITSall_OTUn_3268","Fungi","Ascomycota",NA,NA,NA,NA,NA,3,1,"Rhinocladiella_sp","KU705840","SH1239376.08FU","reps_singleton",0.747191011235955,0.859550561797753,NA,NA
"ITSall_OTUn_12189","Fungi","Mucoromycota","Endogonomycetes",NA,NA,NA,NA,14,0.875,"GS22_sp","UDB0670155","SH2721672.08FU","reps",0.864661654135338,0.954887218045113,NA,NA
"ITSall_OTUn_9646","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,4,1,"Agaricomycetes_sp","UDB0226508","SH3320856.08FU","reps",0.883928571428571,0.96875,NA,NA
"ITSall_OTUn_1582","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriaceae",NA,NA,2,0.666666666666667,"Rhodotorula_sp","JN889735","SH1651399.08FU","reps",0.92156862745098,0.980392156862745,NA,NA
"ITSall_OTUn_9867","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,1,1,"Sebacinales_sp","UDB0195752","SH2731303.08FU","reps",0.780821917808219,0.894977168949772,NA,NA
"ITSall_OTUn_1568","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,1,1,"Polyporales_sp","AY394670","SH1240011.08FU","reps_singleton",0.873626373626374,0.961538461538462,NA,NA
"ITSall_OTUn_11829","Fungi","Basidiomycota","Agaricomycetes","Thelephorales",NA,NA,NA,32,1,"Thelephoraceae_sp","JQ347221","SH1502772.08FU","reps",0.878923766816143,0.977578475336323,NA,NA
"ITSall_OTUn_10116","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,8,1,"Exophiala_bergeri","EF551462","SH1529595.08FU","refs",0.846590909090909,0.909090909090909,NA,NA
"ITSall_OTUn_4296","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,3,1,"Atheliales_sp","UDB0335908","SH2730132.08FU","reps",0.809756097560976,0.873170731707317,NA,NA
"ITSall_OTUn_120","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA,8,0.888888888888889,"Fungi_sp","MF942529","SH2594100.08FU","reps_singleton",0.869822485207101,0.93491124260355,NA,NA
"ITSall_OTUn_9250","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,16,1,"Aculeata_aquatica","MG922571","SH1192667.08FU","reps_singleton",0.888888888888889,0.947368421052632,NA,NA
"ITSall_OTUn_10606","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriaceae","Phenoliferia",NA,2,1,"Phenoliferia_psychrophila","KY104504","SH1651364.08FU","refs",0.980295566502463,0.995073891625616,NA,NA
"ITSall_OTUn_10608","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae",NA,NA,4,1,"Dicranophora_fulva","KT736107","SH1143422.08FU","reps_singleton",0.920454545454545,1,NA,NA
"ITSall_OTUn_2748","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,1,1,"Physisporinus_vitreus","KR824075","SH2589567.08FU","reps_singleton",0.704663212435233,0.792746113989637,NA,NA
"ITSall_OTUn_6383","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,NA,NA,2,0.666666666666667,"Schizoporaceae_sp","DQ340335","SH1647234.08FU","reps",0.952127659574468,1,NA,NA
